_idx _index _name area_ellipse area_exact major_fwhm minor_fwhm position_angle radius rejected x_cen y_cen 226.0GHz_detected 93.0GHz_dend_flux 93.0GHz_detected 226.0GHz_snr 226.0GHz_dend_flux 226.0GHz_ellipse_peak 226.0GHz_ellipse_sum 226.0GHz_ellipse_rms 226.0GHz_ellipse_median 226.0GHz_ellipse_npix 93.0GHz_ellipse_peak 93.0GHz_ellipse_sum 93.0GHz_ellipse_rms 93.0GHz_ellipse_median 93.0GHz_ellipse_npix 45.0GHz_ellipse_peak 45.0GHz_ellipse_sum 45.0GHz_ellipse_rms 45.0GHz_ellipse_median 45.0GHz_ellipse_npix 226.0GHz_annulus_peak 226.0GHz_annulus_sum 226.0GHz_annulus_rms 226.0GHz_annulus_median 226.0GHz_annulus_npix 93.0GHz_annulus_peak 93.0GHz_annulus_sum 93.0GHz_annulus_rms 93.0GHz_annulus_median 93.0GHz_annulus_npix 45.0GHz_annulus_peak 45.0GHz_annulus_sum 45.0GHz_annulus_rms 45.0GHz_annulus_median 45.0GHz_annulus_npix 33.0GHz_ellipse_sum 33.0GHz_ellipse_err 33.0GHz_ellipse_peak 2.0GHz_ellipse_sum 2.0GHz_ellipse_err 2.0GHz_ellipse_peak 4.0GHz_ellipse_sum 4.0GHz_ellipse_err 4.0GHz_ellipse_peak 5.0GHz_ellipse_sum 5.0GHz_ellipse_err 5.0GHz_ellipse_peak 6.0GHz_ellipse_sum 6.0GHz_ellipse_err 6.0GHz_ellipse_peak 36.0GHz_ellipse_sum 36.0GHz_ellipse_err 36.0GHz_ellipse_peak 8.0GHz_ellipse_sum 8.0GHz_ellipse_err 8.0GHz_ellipse_peak 13.0GHz_ellipse_sum 13.0GHz_ellipse_err 13.0GHz_ellipse_peak 14.0GHz_ellipse_sum 14.0GHz_ellipse_err 14.0GHz_ellipse_peak 22.0GHz_ellipse_sum 22.0GHz_ellipse_err 22.0GHz_ellipse_peak 25.0GHz_ellipse_sum 25.0GHz_ellipse_err 25.0GHz_ellipse_peak 27.0GHz_ellipse_sum 27.0GHz_ellipse_err 27.0GHz_ellipse_peak 29.0GHz_ellipse_sum 29.0GHz_ellipse_err 29.0GHz_ellipse_peak
107 78 226107 3.803775703042479e-10 1.0423611111110277e-09 2.541411492395938e-05 1.9057126767928488e-05 94.1756418180967 9.345627830318676e-06 1 290.9329748544774 14.509897266334068 1 "" "" 2.7920206472805336 0.008722732557941475 0.0009106434881687164 0.010146727088493807 0.00021509089030363854 0.00047006498789414763 2183.0 3.648065103334375e-05 1.0390057216792927e-06 7.320948508736384e-05 -0.00012349056487437338 791.0 0.0003455147763550792 0.0011556443732509511 0.00011912726718335317 0.00011102701495128718 195.0 0.0009310986497439444 0.0035260251574894333 0.00032615929579736297 -0.0001115741761168465 3656.0 0.00025624592672102153 0.0005734202595429625 0.00010911006090857081 -4.6335000661201775e-05 2744.0 0.0005209794061027896 0.00588189133098217 0.00018346756007621423 -0.00010265395633751724 2052.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
108 79 226108 7.076281968412293e-10 1.8736111111109613e-09 3.072214497202451e-05 2.9327234250910362e-05 67.2519621136745 1.274687118824468e-05 1 290.9331890349214 14.509908202914112 1 "" "" 3.8691218374499257 0.013878137713521739 0.0008635673439130187 0.015443358008477173 0.0002371929674163551 0.000403683225158602 4079.0 0.00018852224457077682 0.0005051682364976361 7.539453793905904e-05 7.856871889089234e-06 1469.0 0.00011444805305125818 0.0005169975004564789 5.369290322492154e-05 1.4034447819991628e-05 365.0 0.0005064610159024596 0.0011854609836804365 0.0002231946628184192 -0.00019452054402790964 4124.0 0.0003246935666538775 0.0012950564190693063 9.782686477066708e-05 1.754489858285524e-05 3040.0 0.0002342656930647435 0.0033732743607846048 7.757981431782384e-05 -3.364573644286302e-06 2200.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
111 80 226111 8.51949180454365e-11 2.944444444444209e-10 1.2630809300096759e-05 8.588157958821124e-06 -167.27245063625523 4.422907705904468e-06 0 290.9314367144165 14.509895320875852 1 "" "" 10.971323465819742 0.0026033936502441206 0.001149931107647717 0.0027730346310051706 0.0002309608432789346 0.0005298980977386236 487.0 0.00019638595404103398 0.0001453188335097968 5.693725818744013e-05 0.00011047226871596649 175.0 1.7885510031899665e-05 3.6427044289323193e-06 1.1896461201820584e-05 -1.137253649099871e-05 43.0 0.00035051495069637895 0.0011527318949180443 0.00010481243317911764 6.833693078078795e-06 2512.0 8.149885979946703e-05 0.0002405034658567973 4.0004202724161356e-05 6.761880285921507e-06 2044.0 9.791758000597264e-05 0.0010859545159000424 3.242801627467671e-05 -9.587306884076663e-07 1700.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
112 81 226112 1.37713846513643e-10 4.388888888888538e-10 1.718152295472614e-05 1.0205480672047808e-05 -170.53715849266356 5.62328165367788e-06 1 290.93283914289026 14.509898771665371 1 "" "" 3.7039924730821947 0.006134047231039367 0.0014032592298462987 0.006924561703191348 0.0002870950046253443 0.0008722450584173203 793.0 0.00019741298456210643 0.00024250979044463644 5.639775928967634e-05 0.00011014981282642111 289.0 7.360610877878563e-05 5.6660051952963026e-05 5.076882002189637e-05 -7.17506563511622e-06 71.0 0.0010434910655021667 0.0022789074221557285 0.0003788504539477662 -0.0002557944681029767 2912.0 9.47979133343324e-05 6.15439903528336e-05 7.637473437950545e-05 -9.085128112928942e-05 2288.0 0.00035587319569326393 0.004044601233400274 0.00012777688105068997 -8.876366468883318e-06 1828.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
113 82 226113 2.927325036183253e-10 7.722222222221604e-10 3.3348066753595686e-05 1.1176808175621294e-05 126.73192603678903 8.198539732466337e-06 1 290.9332788262106 14.509920626646252 1 "" "" 3.0332980791015984 0.005884327422503527 0.0008768943953327835 0.00721962184318867 0.00018401693362918452 0.00041993256309069693 1695.0 0.00021280405053403229 0.00039037833370194063 6.185294964153258e-05 7.972560706548393e-05 607.0 2.8559695736353537e-05 1.6006887023876736e-05 3.762065887794222e-05 -4.2847842128625844e-05 149.0 0.0009665351244620979 0.005237221976892327 0.0002890894242719798 4.345924753579311e-05 4356.0 0.0003400586429052055 0.001784436422783703 0.0001141457383611441 2.8603906685020775e-05 3176.0 0.00013113664390526427 0.0017352576928187566 4.9648786688505425e-05 -1.0895434884458377e-05 2260.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
115 83 226115 5.546820034419305e-11 1.812499999999855e-10 9.938965654924328e-06 7.105921378269119e-06 166.32723342407215 3.5688070645101546e-06 1 290.9331333349357 14.509946121756068 1 "" "" 3.5494894442744718 0.0013854762728780278 0.0009190416894853115 0.0015254031736364221 0.00018560106232381926 0.0004422789206728339 319.0 7.131589518394321e-05 6.207498041799461e-06 2.8394376503032875e-05 -2.6253104806528427e-05 119.0 7.789422741135812e-05 2.9099621428129994e-05 4.249384150993459e-05 4.476822035479528e-06 29.0 0.0005791850853711367 0.001754121247098565 0.00025892222076270095 -6.911030504852533e-05 2260.0 0.0001827538071665913 0.0003821354013524553 8.65055562236905e-05 -2.41614761762321e-05 1908.0 0.00020293146569237466 0.0035474071494334424 9.006680841111537e-05 1.1452946429870487e-05 1624.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
117 84 226117 4.110713332765656e-10 9.013888888888168e-10 2.7488205962547458e-05 1.9040936634737117e-05 62.48100881849875 9.71537633232685e-06 1 290.93331183009434 14.50997322883206 1 "" "" 2.4511375728451616 0.008364335715113939 0.000970571709331125 0.011697686578389647 0.0002157990217350446 0.0005185879417695105 2367.0 8.783443627180532e-05 0.00018525970502707018 3.36859914982952e-05 2.1273170204949565e-05 857.0 4.30436094247207e-05 2.2042442762260158e-05 4.315605798206101e-05 -3.638552974536705e-05 215.0 0.0010430726688355207 0.007473138906727975 0.0003959678640985183 -5.108902769279666e-05 3836.0 0.0002612837415654212 0.000816908211769555 0.00010029691684191218 -3.367594035807997e-05 2832.0 0.00013792046246124436 0.002102162808492623 4.3358040658056797e-05 9.194390062919946e-07 2104.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
119 85 226119 5.189615503123818e-10 1.72152777777764e-09 3.214174739135903e-05 2.1459892175147497e-05 -2.471298162398271 1.091612809716994e-05 0 290.93283014188705 14.509998782760317 1 0.007622747469597005 1 7.706246549198377 0.06314090823031268 0.005649329163134098 0.06653285999859525 0.001227133858933395 0.001949977595359087 3125.0 0.002104253973811865 0.007760585842990117 0.0005085017306311161 0.0007720302091911435 1129.0 0.0003030038856504511 0.0009564540195441255 0.00011325891327790657 3.880786098057446e-05 281.0 0.0035950064193457365 0.01898019960026019 0.0007469205632082897 0.00022271316265687346 4252.0 0.0007798526785336435 0.0026126629127865356 0.00019740551336390713 2.1737112547270954e-05 3100.0 0.0003192599501240332 0.004568135923163702 9.712360664519735e-05 1.0577616172063227e-06 2236.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
120 86 226120 7.698933547820649e-10 2.308333333333149e-09 4.0303268319906485e-05 2.4322477908276187e-05 67.49482182955526 1.3295856454985068e-05 1 290.9333347732068 14.510008602599791 1 "" "" 3.1870564819867138 0.02329938199823451 0.001147985807619989 0.027178195464437258 0.00020172686752132385 0.0006292654434219003 4437.0 0.00011279756290605292 0.0001762305296560202 7.039932782507686e-05 -4.100823207409121e-05 1601.0 0.00013521945522982308 0.0003501232471141657 4.581876644394798e-05 2.6740720110468093e-07 393.0 0.0009665351244620979 0.006451771024270133 0.00036020252986052184 -8.454035560134798e-05 5012.0 0.0001705860486254096 0.00031984746708726503 7.390571235726808e-05 -6.073443000786938e-05 3552.0 0.00017362269326206295 0.002251332028481831 4.677470694295552e-05 -4.067173442884653e-06 2452.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
121 87 226121 7.430209061481368e-11 2.361111111110922e-10 1.1585670612374175e-05 8.165774241494538e-06 163.95678281699648 4.1304897516107365e-06 0 290.9311894935611 14.509996916546427 1 "" "" 8.032561619194231 0.0018400692210606103 0.0009999439353123307 0.002022273748973543 0.00020933631385546198 0.0004506121331360191 429.0 0.00023867550771683455 0.00017527644519856972 5.7352741774594564e-05 0.0001457192120142281 157.0 7.422158543181105e-05 4.259523395232367e-05 3.089564543580891e-05 1.9492643481246815e-05 39.0 0.0002982965961564332 0.0009966627891084983 0.00012448630744679403 -9.786965165403672e-06 2408.0 8.494115172652528e-05 0.00012710179875578812 3.476293520585653e-05 -2.8418824513209984e-05 1992.0 0.00013353276871691497 0.001389414866919131 3.490934316477018e-05 3.838349245248766e-06 1664.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
123 88 226123 1.3299833255995557e-10 4.638888888888518e-10 1.3995478734984573e-05 1.2099737535292715e-05 149.94883004550118 5.526168592332951e-06 0 290.9327806980999 14.509999727736457 1 "" "" 4.4063250565092416 0.012776885931555976 0.0035950064193457365 0.013821198724607858 0.0006913515524258536 0.0016112095909193158 769.0 0.0008323725196532905 0.0013769925817802224 0.00011215784524374274 0.0006016256520524621 279.0 6.937604764197626e-05 2.483427231772544e-05 3.9668429948588525e-05 -3.426211007370023e-05 69.0 0.004591848235577345 0.017996964629168888 0.0008158740840136193 0.0004443092620931566 2616.0 0.002104253973811865 0.0051698764470722875 0.000396239046485555 0.00018717696366366 2124.0 0.0003030038856504511 0.004542422370963081 8.375261667162912e-05 2.2460091554563435e-05 1720.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
124 89 226124 1.4375245763699145e-09 3.074999999999754e-09 5.866294582103888e-05 3.1201029413749365e-05 59.373382681770266 1.816806484580057e-05 1 290.93309279856146 14.510038251388474 1 "" "" 7.100760950982821 0.02888579527282359 0.0022211051546037197 0.03593561191963942 0.00037975596835645395 0.00038727003266103566 8275.0 0.0009315218194387853 0.002021191122176565 0.00018012734062953695 1.918980160553474e-05 2977.0 0.00019982601122729783 0.0013311747385293094 8.536218880932898e-05 5.578717683964069e-07 751.0 0.0011876854114234447 0.007168653351668543 0.00031279818739656277 -8.95980338100344e-05 6664.0 0.00040048875962384045 0.0012425307454673028 0.00010583478102869235 -1.7652362657827325e-05 4528.0 0.000327153552475258 0.007147684106699528 0.0001050391270734784 -2.6134957041696723e-06 2944.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
125 90 226125 3.898682618109827e-10 1.0631944444443594e-09 2.698465959902974e-05 1.8395790298547466e-05 90.08457761339447 9.461499550740026e-06 1 290.9329822873347 14.51001571878231 1 "" "" 3.810344370614552 0.008240112283511073 0.0009472906240262091 0.009362699665134469 0.0002311737775247131 0.0004228745528962463 2251.0 0.00011820594954770058 0.00017107208572418402 5.9749892820591045e-05 1.7080168618122116e-05 809.0 5.347259236099258e-05 1.816687672747779e-05 6.716669548329742e-05 -0.00013108033789117714 203.0 0.0007134028128348291 0.0023463503216231423 0.00024861023883608326 -0.00014684171765111387 3816.0 0.00015296913625206798 0.00037381521905891613 7.585419089335993e-05 -3.608386396081187e-05 2824.0 0.00030024315112691443 0.007957726167877571 0.00012134950721677713 4.2785795575953306e-05 2088.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
126 91 226126 5.251238576055007e-10 1.4104166666665538e-09 3.7682267500666437e-05 1.7743620241722568e-05 87.31668243876248 1.0980747548125354e-05 1 290.93313851468923 14.510041466534679 1 "" "" 1.7548764559998657 0.010357920057770224 0.000884630368091166 0.012896154529386774 0.00016246545823102106 0.0004312856472097337 3033.0 0.00012286106357350945 0.00010902261673540527 5.816881008495649e-05 -3.602167635108344e-05 1085.0 0.00015983444754737516 0.0006882251466764488 5.487806569005627e-05 4.1934119833359085e-05 275.0 0.0020606303587555885 0.013960819789725978 0.0005040983740289201 0.0002598382125142962 4776.0 0.0009315218194387853 0.001183707384830232 0.00016830189454076328 -3.803013532888144e-05 3404.0 0.00029147836500502953 0.0033930896541609396 8.10359698695169e-05 -1.2559141410189625e-05 2368.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
127 92 226127 3.6666923844812305e-11 1.1111111111110223e-10 7.7195276932751e-06 6.047853456673459e-06 50.905129705456844 2.901604863089413e-06 1 290.9327893727601 14.510019838031566 1 "" "" 1.6906446487839568 0.002479651696063122 0.0019247259479016066 0.003129707137775059 0.0002107669460399677 0.0014549291227012873 213.0 0.0006389904883690178 0.00031384478311534256 7.334280714317084e-05 0.0005309648695401847 75.0 1.9794340767734313e-05 2.717571280386816e-06 4.10759702402286e-05 -2.2109018563898348e-05 19.0 0.004983681254088879 0.01937722602024872 0.0011384568302310123 0.0005226829089224339 2056.0 0.002104253973811865 0.004503609557199578 0.0004092616076797749 0.00016395353304687887 1776.0 0.0003030038856504511 0.004070859401528021 7.69341006507851e-05 2.7316137824358057e-05 1560.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
128 93 226128 1.8872493247571788e-10 5.78472222222176e-10 2.1995240667076222e-05 1.0924915152809244e-05 65.40625750976461 6.582875955029544e-06 1 290.9333871347088 14.510074512790672 1 "" "" 3.1441673021726975 0.004371693427595151 0.0008609624346718192 0.004949883927228436 0.0001718567833348623 0.0004669381305575371 1089.0 6.826763637945987e-06 2.954904528439282e-07 3.9216150426299935e-05 -5.3567935538012534e-05 391.0 2.8358238324559833e-05 1.9282917559074184e-05 3.234941245793602e-05 -2.457056220731381e-05 97.0 0.000726943660993129 0.003529745870261061 0.00027382844229595317 -2.905290421040263e-05 3352.0 8.306599193019792e-05 0.00021421662618189132 6.086778361745497e-05 -2.1768471924588084e-05 2556.0 0.00013792046246124436 0.0018603975837131945 3.993476117939229e-05 4.458207043174841e-06 1960.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
130 94 226130 8.865887627671128e-11 2.87499999999977e-10 1.5264891212321818e-05 7.395133547671073e-06 76.60099688795226 4.51192782041621e-06 0 290.9325987010882 14.510074365311315 1 "" "" 6.335301452517011 0.0027162349027913145 0.001222694292664528 0.0029600912683274286 0.0002552733984478208 0.0005381236551329494 509.0 0.00028418045258149505 0.00022223403276949532 7.927968704137546e-05 0.00016095170576591045 181.0 0.00017945124446434987 0.00022062802646381834 4.1714818210798615e-05 8.927695887731944e-05 45.0 0.0007209827308543026 0.0016346239646237778 0.00019299701866258508 -9.805592708289623e-05 2744.0 0.00014245518832467496 0.0004884939224363012 5.506742690071773e-05 1.2526135833468288e-05 2192.0 0.00015997490069351045 0.002182573303649402 5.0839150843270314e-05 3.936954808587546e-06 1760.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
132 95 226132 7.481131262608158e-10 2.440972222222027e-09 3.585342003988982e-05 2.6567714653462312e-05 48.76608009940668 1.3106437764405696e-05 1 290.93284355341416 14.510110409791189 1 "" "" 5.8515705254275865 0.028596610642306883 0.0016417609294876456 0.029876458710177703 0.0003773586908136457 0.0007037755567580462 4313.0 0.0002012393670156598 0.000902899252037286 7.992011563088511e-05 7.703183655394241e-05 1555.0 0.00017548289912591556 0.0008858244572301142 6.480363968666269e-05 2.8858951238695957e-05 391.0 0.0005616502603515983 0.00277453785755881 0.00028056757110821607 -7.66348239267245e-05 4596.0 0.00018730420561041683 0.0009510461581859711 8.093653077433514e-05 1.6222777048824355e-05 3300.0 0.0003005797868198562 0.005212682300192622 9.716160452169324e-05 -2.007553930681185e-06 2340.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
134 96 226134 3.083819672424899e-10 9.229166666665928e-10 2.3457246901448745e-05 1.6738997630560927e-05 55.17241358149939 8.414833349493471e-06 1 290.93257599797306 14.51011858160687 1 "" "" 5.828268888052179 0.008329994291994236 0.0009822105057537556 0.009418154691724256 0.00022172016788951407 0.0005217587458901107 1773.0 0.00012206473911646754 0.0002762407372958197 3.926441116576245e-05 5.655145287164487e-05 643.0 0.0001228449908485087 0.0004022073317661616 3.7490571890347404e-05 5.1507309550999234e-05 155.0 0.0007909783744253218 0.0020785307795957984 0.00016852525588983465 -3.3566793717909604e-05 3472.0 0.00028418045258149505 0.0006775054166217251 7.751990660841538e-05 -8.963845175458118e-06 2632.0 0.00015997490069351045 0.0026513345299802493 5.051892548624919e-05 7.999319091325315e-06 1992.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
135 97 226135 5.730161288585193e-10 1.9229166666665127e-09 4.2871173952835524e-05 1.7018410015503688e-05 78.66205294760029 1.1470555626323388e-05 1 290.9330629052984 14.51013976942122 1 "" "" 8.735555174071932 0.02930571467065841 0.002610425930470228 0.03063020128939305 0.000549968423763189 0.0008244585478678346 3307.0 0.0009484444744884968 0.0031785956455624613 0.000222645188615845 0.000275045313173905 1193.0 0.00019751301453633656 0.0007011607764993934 8.304435638965356e-05 2.4186181153169873e-05 299.0 0.001450209179893136 0.005598132873557266 0.0002988277079650591 -6.421034049708396e-05 5244.0 0.00038397079333662987 0.0019112405680349349 0.00012661482294829796 2.1017789549659938e-05 3688.0 0.0002286268749249837 0.004144244314992812 9.073309999292032e-05 -1.0432225732799895e-05 2528.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
137 98 226137 4.877952209869348e-10 1.0506944444443603e-09 4.420749758192638e-05 1.4049443485679116e-05 148.45317917365648 1.058326821557718e-05 1 290.9329102857089 14.510146102123793 1 "" "" 6.40479423321637 0.010284827776519036 0.0020304827485233545 0.012405357944406958 0.00041328969544715126 0.0003722101973835379 2815.0 0.00026923546101897955 0.0006038799065273639 9.742756882458893e-05 4.713001908385195e-05 1013.0 8.124489999937479e-05 0.0001304829518250752 7.19823431484471e-05 -5.82861207673944e-05 255.0 0.001363283023238182 0.007893057964194851 0.00031702544603118087 3.0615192372351885e-05 5348.0 0.00020087105804122984 0.0012328809945530118 7.601980132574669e-05 1.893200897029601e-05 3756.0 0.000327153552475258 0.008121267523598043 0.0001059864515656404 3.794941273861095e-05 2548.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
139 99 226139 1.0921173323250416e-10 2.923611111110877e-10 1.6999725085735734e-05 8.17984197729899e-06 57.7078139003716 5.007669773486806e-06 1 290.93302783988406 14.510171785279564 1 "" "" 2.2937989341318907 0.00388187976324949 0.001375208143144846 0.004983862530949174 0.00024095990429726756 0.0007829959504306316 627.0 0.0004644480941351503 0.0007021207509535867 4.05967686475205e-05 0.0003896273847203702 225.0 2.4596730091243637e-06 1.2831452917683203e-07 5.577648083265649e-05 -3.8253106093073794e-05 59.0 0.0025121124926954508 0.010080069493796815 0.0005995329942313824 8.726405212655663e-05 2892.0 0.0009484444744884968 0.0028612331013093306 0.0002036220202696049 0.00010967715934384614 2280.0 0.000327153552475258 0.005087571473772524 9.980663827413211e-05 9.892834093868333e-06 1820.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
140 100 226140 1.0896504483384122e-10 3.680555555555261e-10 1.3146618739689588e-05 1.0553357394336802e-05 50.53380652148975 5.002010892404947e-06 0 290.9330048203953 14.510180519949786 1 "" "" 6.057451226992793 0.006279333617577899 0.002155872294679284 0.006828617704439002 0.0004285826695247659 0.0009995056316256523 625.0 0.00035853730514645576 0.00045852797228016705 9.17724117519168e-05 0.00028336833929643035 225.0 -7.283734055210063e-05 0.0 3.324472738022916e-05 -0.0001663806617759618 59.0 0.001375208143144846 0.003329360878070108 0.00035590419367677876 -6.83392136124894e-05 2540.0 0.00045287227840162814 0.0019309241158459837 0.00012582950142940152 6.65822735754773e-05 2072.0 0.000327153552475258 0.004593665469339022 9.60090073660021e-05 1.6636367449967773e-05 1716.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
141 101 226141 3.202595580534958e-10 9.479166666665908e-10 2.3431894904989776e-05 1.740252240550191e-05 -151.3834618813505 8.575354492486331e-06 1 290.93256706702766 14.510202429293594 1 "" "" 5.011866684167084 0.0068645204465964905 0.000879396335221827 0.008058884566005614 0.00015707061982927914 0.0004248576587997377 1843.0 0.00019848531519528478 0.00031152933963032555 7.366772843897916e-05 3.969515091739595e-05 659.0 7.517766445438114e-05 5.053187067558717e-05 4.3311241976473925e-05 -3.175400393146358e-05 161.0 0.00044444945524446666 0.0012553746415068679 0.000175462834636028 -0.00011917733354493976 3472.0 0.00014170366921462119 0.0007185202529548872 5.3133054806365915e-05 2.3090276954462752e-05 2632.0 0.00015935765986754353 0.00232360020590416 5.349590639407943e-05 -1.8786995055235054e-06 1992.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
142 102 226142 3.4798368561151307e-10 9.965277777776981e-10 3.448428198609655e-05 1.2848582226125825e-05 84.64298321742798 8.938825802773882e-06 1 290.93332043421276 14.510249244522269 1 "" "" 2.410917737628105 0.006841040874376486 0.0008252435363829136 0.008251316314920081 0.00014061613967827061 0.0004062239022459835 1999.0 0.00018296837515663356 8.538581643850687e-05 8.406556014597189e-05 -2.8767795811290853e-05 725.0 0.00013383182025230962 0.0003830305176829924 4.896162369040698e-05 3.511852239980871e-05 181.0 0.0009621107019484043 0.007113795396939273 0.00034229435683475455 -4.2102488805539906e-05 4476.0 0.00019577512284740806 0.0005844584248333831 8.041722785313954e-05 -4.075011020177044e-05 3224.0 0.00012718878709349263 0.001963490733507968 4.345774519362928e-05 -2.575986591979356e-06 2304.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
143 103 226143 1.4222634482731464e-09 3.6895833333330384e-09 6.760592273959745e-05 2.678630543114588e-05 108.6712351068755 1.807136911580765e-05 1 290.9333474425341 14.510314656409369 1 "" "" 3.982036290645427 0.027594369076738928 0.0009621107019484043 0.034569110720485394 0.00019947097262158547 0.00042635484714992344 8191.0 0.00019883109780494124 0.0010884318185186328 0.00010779814918170387 -2.536244892326067e-06 2947.0 0.00010829541368864322 0.000610375485537168 4.275792037790426e-05 -7.917369797787717e-07 739.0 0.0006585943629033864 0.006392459932995293 0.00024161274074989932 -2.267486706841737e-05 7500.0 0.00013490485434886068 0.0005341828866488136 7.368567543289415e-05 -4.256128886481747e-05 5028.0 0.00014754536985996127 0.0022023885941649247 4.494583295410379e-05 -1.2120731083067991e-05 3204.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
144 104 226144 1.15935253122857e-10 4.833333333332946e-10 2.6238158475181706e-05 1.725779442337495e-05 -146.21483015500422 5.159513931496531e-06 0 290.9329187080874 14.51032257542584 1 0.001092626584529848 1 13.786787931106048 0.007280813984958805 0.0030453468207269907 0.008006651618082153 0.0006632178297332786 9.373490320285782e-05 2047.0 0.0006634717574343085 0.0012187503895207082 0.00015031854959220934 0.00016611881437711418 735.0 5.73705383264572e-05 2.8020154984665417e-05 5.248683057245094e-05 -4.630717677534641e-05 185.0 0.00036908930633217096 0.0013296233691665097 0.00020816813239348317 -0.00012313385377638042 3732.0 0.00015235834871418774 0.0004958290934925518 6.100295041159442e-05 -7.961767551023513e-06 2764.0 0.000198920252528214 0.003908251934183417 8.611085963691956e-05 8.00634818967458e-06 2072.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
